"lon" "lat" "date" "SPEI"
"1708" 14.0499 45.6499 "1954-09-04" -2.8793004602884
"1709" 14.0499 45.6499 "1954-09-05" -3.05100196318132
"1710" 14.0499 45.6499 "1954-09-06" -2.9393084520835
"1711" 14.0499 45.6499 "1954-09-07" -3.00753219998485
"1712" 14.0499 45.6499 "1954-09-08" -2.80579429349801
"1713" 14.0499 45.6499 "1954-09-09" -2.5688327143515
"1714" 14.0499 45.6499 "1954-09-10" -3.05692818590785
"1715" 14.0499 45.6499 "1954-09-11" -3.27595570681919
"1716" 14.0499 45.6499 "1954-09-12" -2.84613247979792
"1717" 14.0499 45.6499 "1954-09-13" -2.38508667133459
"1718" 14.0499 45.6499 "1954-09-14" -2.98467340110441
"1719" 14.0499 45.6499 "1954-09-15" 8.82157933257371
"1720" 14.0499 45.6499 "1954-09-16" -2.90621948822467
"1721" 14.0499 45.6499 "1954-09-17" -3.04885590972426
"1722" 14.0499 45.6499 "1954-09-18" -2.91047508376475
"1723" 14.0499 45.6499 "1954-09-19" -3.23687479509576
"1724" 14.0499 45.6499 "1954-09-20" -2.85230200919282
"1725" 14.0499 45.6499 "1954-09-21" 25.9831088119433
"1726" 14.0499 45.6499 "1954-09-22" -2.06804428722435
"1727" 14.0499 45.6499 "1954-09-23" -2.31785825032448
"1728" 14.0499 45.6499 "1954-09-24" -2.72835264745593
"1729" 14.0499 45.6499 "1954-09-25" 2.72090395020681
"1730" 14.0499 45.6499 "1954-09-26" 5.75484706774685
"1731" 14.0499 45.6499 "1954-09-27" -2.43173492357237
"1732" 14.0499 45.6499 "1954-09-28" 44.887352951126
"1733" 14.0499 45.6499 "1954-09-29" 14.9577149479543
"1734" 14.0499 45.6499 "1954-09-30" -2.46739095243674
"1735" 14.0499 45.6499 "1954-10-01" -2.22870374088243
"1736" 14.0499 45.6499 "1954-10-02" -2.16468323331808
"1737" 14.0499 45.6499 "1954-10-03" -1.90584379071322
"1738" 14.0499 45.6499 "1954-10-04" -2.01575143733385
"1739" 14.0499 45.6499 "1954-10-05" 4.0016026008722
"1740" 14.0499 45.6499 "1954-10-06" 8.84086477328427
"1741" 14.0499 45.6499 "1954-10-07" 8.983067706971
"1742" 14.0499 45.6499 "1954-10-08" -1.16944334539929
"1743" 14.0499 45.6499 "1954-10-09" -1.41979813947625
"1744" 14.0499 45.6499 "1954-10-10" -1.31055236998879
"1745" 14.0499 45.6499 "1954-10-11" -1.97041055570857
"1746" 14.0499 45.6499 "1954-10-12" -1.88564804212871
"1747" 14.0499 45.6499 "1954-10-13" -1.83098570727445
"1748" 14.0499 45.6499 "1954-10-14" -2.13935121297023
"1749" 14.0499 45.6499 "1954-10-15" -2.32625017063392
"1750" 14.0499 45.6499 "1954-10-16" -2.31831937308757
"1751" 14.0499 45.6499 "1954-10-17" -2.75523858034154
"1752" 14.0499 45.6499 "1954-10-18" -2.68609479405088
"1753" 14.0499 45.6499 "1954-10-19" -2.76679407533979
"1754" 14.0499 45.6499 "1954-10-20" 2.81558552974658
"1755" 14.0499 45.6499 "1954-10-21" 5.01682795957491
"1756" 14.0499 45.6499 "1954-10-22" 11.0830258209715
"1757" 14.0499 45.6499 "1954-10-23" -1.56737059328929
"1758" 14.0499 45.6499 "1954-10-24" -1.86221731708178
"1759" 14.0499 45.6499 "1954-10-25" 8.66251694707803
"1760" 14.0499 45.6499 "1954-10-26" 8.12233293923369
"1761" 14.0499 45.6499 "1954-10-27" -2.14965368643678
"1762" 14.0499 45.6499 "1954-10-28" -2.40490387143136
"1763" 14.0499 45.6499 "1954-10-29" -2.69784277127435
"1764" 14.0499 45.6499 "1954-10-30" -2.60732528619544
"1765" 14.0499 45.6499 "1954-10-31" -2.43255232263185
"1766" 14.0499 45.6499 "1954-11-01" -1.60238335412924
"1767" 14.0499 45.6499 "1954-11-02" -1.56259791298138
"1768" 14.0499 45.6499 "1954-11-03" 7.32143056966144
"1769" 14.0499 45.6499 "1954-11-04" -1.8229220473354
"1770" 14.0499 45.6499 "1954-11-05" -1.73314425097561
"1771" 14.0499 45.6499 "1954-11-06" -2.05388418326999
"1772" 14.0499 45.6499 "1954-11-07" -2.01937966471953
"1773" 14.0499 45.6499 "1954-11-08" -1.67258491841561
"1774" 14.0499 45.6499 "1954-11-09" 8.31245026010202
"1775" 14.0499 45.6499 "1954-11-10" 53.7295271624079
"1776" 14.0499 45.6499 "1954-11-11" 14.5463897830165
"1777" 14.0499 45.6499 "1954-11-12" -1.47913619064699
"1778" 14.0499 45.6499 "1954-11-13" 0.417220449569444
"1779" 14.0499 45.6499 "1954-11-14" 0.542283764526501
"1780" 14.0499 45.6499 "1954-11-15" 4.89676274667906
"1781" 14.0499 45.6499 "1954-11-16" -1.26620756032048
"1782" 14.0499 45.6499 "1954-11-17" -0.892406703700508
"1783" 14.0499 45.6499 "1954-11-18" -0.987479069101969
"1784" 14.0499 45.6499 "1954-11-19" -0.948130638876761
"1785" 14.0499 45.6499 "1954-11-20" -1.23272399941152
"1786" 14.0499 45.6499 "1954-11-21" -1.03484274209431
"1787" 14.0499 45.6499 "1954-11-22" -1.39118194333736
"1788" 14.0499 45.6499 "1954-11-23" -1.36626000575038
"1789" 14.0499 45.6499 "1954-11-24" -1.50323208695213
"1790" 14.0499 45.6499 "1954-11-25" 6.77132353963141
"1791" 14.0499 45.6499 "1954-11-26" -1.4090510802101
"1792" 14.0499 45.6499 "1954-11-27" -1.60577313185848
"1793" 14.0499 45.6499 "1954-11-28" 0.683559990631671
"1794" 14.0499 45.6499 "1954-11-29" -1.68737773694522
"1795" 14.0499 45.6499 "1954-11-30" -1.80706407240855
"1796" 14.0499 45.6499 "1954-12-01" 4.06595026387614
"1797" 14.0499 45.6499 "1954-12-02" 4.68546276496661
"1798" 14.0499 45.6499 "1954-12-03" -1.54228543954292
"1799" 14.0499 45.6499 "1954-12-04" -1.38742989691606
"1800" 14.0499 45.6499 "1954-12-05" 7.99989972412542
"1801" 14.0499 45.6499 "1954-12-06" -1.12930687529048
"1802" 14.0499 45.6499 "1954-12-07" 14.1780035707565
"1803" 14.0499 45.6499 "1954-12-08" 2.88508701023789
"1804" 14.0499 45.6499 "1954-12-09" 1.00395238209526
"1805" 14.0499 45.6499 "1954-12-10" 9.49575585369647
"1806" 14.0499 45.6499 "1954-12-11" 13.9792158782418
"1807" 14.0499 45.6499 "1954-12-12" 8.33694465000675
"1808" 14.0499 45.6499 "1954-12-13" 6.13688442546532
"1809" 14.0499 45.6499 "1954-12-14" 4.76062350503167
"1810" 14.0499 45.6499 "1954-12-15" -1.5166691337101
"1811" 14.0499 45.6499 "1954-12-16" -1.30305774740861
"1812" 14.0499 45.6499 "1954-12-17" -1.29215880231474
"1813" 14.0499 45.6499 "1954-12-18" -1.37862736008962
"1814" 14.0499 45.6499 "1954-12-19" -1.23107563120285
"1815" 14.0499 45.6499 "1954-12-20" -1.65243247182413
"1816" 14.0499 45.6499 "1954-12-21" -1.39548674539377
"1817" 14.0499 45.6499 "1954-12-22" -1.33661866301603
"1818" 14.0499 45.6499 "1954-12-23" -1.88983241981291
"1819" 14.0499 45.6499 "1954-12-24" -1.70194160933948
"1820" 14.0499 45.6499 "1954-12-25" -1.47615714373816
"1821" 14.0499 45.6499 "1954-12-26" -1.702904758522
"1822" 14.0499 45.6499 "1954-12-27" -1.53276121340848
"1823" 14.0499 45.6499 "1954-12-28" -1.56499490788338
"1824" 14.0499 45.6499 "1954-12-29" -1.32510359845347
"1825" 14.0499 45.6499 "1954-12-30" -1.3210489043575
"1826" 14.0499 45.6499 "1954-12-31" -1.12663196658789
"1827" 14.0499 45.6499 "1955-01-01" -0.517606355766424
"1828" 14.0499 45.6499 "1955-01-02" -0.711413065803802
"1829" 14.0499 45.6499 "1955-01-03" -1.1975311359249
"1830" 14.0499 45.6499 "1955-01-04" 1.29677087912266
"1831" 14.0499 45.6499 "1955-01-05" -0.870658635356688
"1832" 14.0499 45.6499 "1955-01-06" 8.91303081630778
"1833" 14.0499 45.6499 "1955-01-07" 10.6962621224191
"1834" 14.0499 45.6499 "1955-01-08" 3.35230566255021
"1835" 14.0499 45.6499 "1955-01-09" -0.876172094223738
"1836" 14.0499 45.6499 "1955-01-10" -1.2212295806984
"1837" 14.0499 45.6499 "1955-01-11" -1.39410055741735
"1838" 14.0499 45.6499 "1955-01-12" -1.17908348880948
"1839" 14.0499 45.6499 "1955-01-13" -1.37627170190767
"1840" 14.0499 45.6499 "1955-01-14" 3.58347738369153
"1841" 14.0499 45.6499 "1955-01-15" -1.61462459553662
"1842" 14.0499 45.6499 "1955-01-16" 16.730532479952
"1843" 14.0499 45.6499 "1955-01-17" 6.13286063833381
"1844" 14.0499 45.6499 "1955-01-18" 18.2386114634374
"1845" 14.0499 45.6499 "1955-01-19" -1.45697954006967
"1846" 14.0499 45.6499 "1955-01-20" -1.48338800580246
"1847" 14.0499 45.6499 "1955-01-21" -0.94362316235675
"1848" 14.0499 45.6499 "1955-01-22" -1.12829578692414
"1849" 14.0499 45.6499 "1955-01-23" -1.31786665297536
"1850" 14.0499 45.6499 "1955-01-24" -1.11369424107092
"1851" 14.0499 45.6499 "1955-01-25" -1.38342844178539
"1852" 14.0499 45.6499 "1955-01-26" -1.73029397359778
"1853" 14.0499 45.6499 "1955-01-27" 0.168403134401169
"1854" 14.0499 45.6499 "1955-01-28" -1.85342168041807
"1855" 14.0499 45.6499 "1955-01-29" -1.74661250263296
"1856" 14.0499 45.6499 "1955-01-30" -1.81158593571721
"1857" 14.0499 45.6499 "1955-01-31" -1.92822200920527
"1858" 14.0499 45.6499 "1955-02-01" 7.03561494906215
"1859" 14.0499 45.6499 "1955-02-02" 2.25478140878315
"1860" 14.0499 45.6499 "1955-02-03" 2.74544179510179
"1861" 14.0499 45.6499 "1955-02-04" -0.95550911141713
"1862" 14.0499 45.6499 "1955-02-05" 3.04796845604251
"1863" 14.0499 45.6499 "1955-02-06" 15.6378847654157
"1864" 14.0499 45.6499 "1955-02-07" 6.91878380544975
"1865" 14.0499 45.6499 "1955-02-08" 2.87864126774746
"1866" 14.0499 45.6499 "1955-02-09" -1.56086748549424
"1867" 14.0499 45.6499 "1955-02-10" 2.61623171354873
"1868" 14.0499 45.6499 "1955-02-11" -1.43661972879198
"1869" 14.0499 45.6499 "1955-02-12" 0.543458640658435
"1870" 14.0499 45.6499 "1955-02-13" -1.47932763717739
"1871" 14.0499 45.6499 "1955-02-14" -0.787892206495476
"1872" 14.0499 45.6499 "1955-02-15" -1.39167003911546
"1873" 14.0499 45.6499 "1955-02-16" 3.1535775605143
"1874" 14.0499 45.6499 "1955-02-17" 19.0259947098128
"1875" 14.0499 45.6499 "1955-02-18" 6.22945695848071
"1876" 14.0499 45.6499 "1955-02-19" 7.73935439618675
"1877" 14.0499 45.6499 "1955-02-20" 17.4312017272609
"1878" 14.0499 45.6499 "1955-02-21" -1.21217975597492
"1879" 14.0499 45.6499 "1955-02-22" -1.49635709862042
"1880" 14.0499 45.6499 "1955-02-23" 20.0264776577835
"1881" 14.0499 45.6499 "1955-02-24" 5.06004229715847
"1882" 14.0499 45.6499 "1955-02-25" 0.899134780821298
"1883" 14.0499 45.6499 "1955-02-26" 4.30264088722503
"1884" 14.0499 45.6499 "1955-02-27" 10.879487774972
"1885" 14.0499 45.6499 "1955-02-28" 2.01971770384428
"1886" 14.0499 45.6499 "1955-03-01" -0.375689304529819
"1887" 14.0499 45.6499 "1955-03-02" -0.571642254361205
"1888" 14.0499 45.6499 "1955-03-03" -1.15615527358122
"1889" 14.0499 45.6499 "1955-03-04" -1.28854093726691
"1890" 14.0499 45.6499 "1955-03-05" 5.88118400003536
"1891" 14.0499 45.6499 "1955-03-06" 20.8860874514969
"1892" 14.0499 45.6499 "1955-03-07" 12.6113735973349
"1893" 14.0499 45.6499 "1955-03-08" -1.38872875675957
"1894" 14.0499 45.6499 "1955-03-09" -0.960830086818049
"1895" 14.0499 45.6499 "1955-03-10" -0.896668971942608
"1896" 14.0499 45.6499 "1955-03-11" 2.10912039470572
"1897" 14.0499 45.6499 "1955-03-12" -1.14892352355467
"1898" 14.0499 45.6499 "1955-03-13" -1.09223696748981
"1899" 14.0499 45.6499 "1955-03-14" -1.43284652744569
"1900" 14.0499 45.6499 "1955-03-15" -1.53627453008423
"1901" 14.0499 45.6499 "1955-03-16" -1.57038126720901
"1902" 14.0499 45.6499 "1955-03-17" 15.9340307838163
"1903" 14.0499 45.6499 "1955-03-18" -1.26127779046988
"1904" 14.0499 45.6499 "1955-03-19" -1.68944490456139
"1905" 14.0499 45.6499 "1955-03-20" 10.1318311282561
"1906" 14.0499 45.6499 "1955-03-21" 22.3507820547938
"1907" 14.0499 45.6499 "1955-03-22" -1.64061505944732
"1908" 14.0499 45.6499 "1955-03-23" -2.15340813699915
"1909" 14.0499 45.6499 "1955-03-24" -2.63688547609279
"1910" 14.0499 45.6499 "1955-03-25" -2.11831923371301
"1911" 14.0499 45.6499 "1955-03-26" -2.38503048856714
"1912" 14.0499 45.6499 "1955-03-27" -2.00070133184248
"1913" 14.0499 45.6499 "1955-03-28" 4.94199384980541
"1914" 14.0499 45.6499 "1955-03-29" 6.29814628757444
"1915" 14.0499 45.6499 "1955-03-30" -1.5070326811099
"1916" 14.0499 45.6499 "1955-03-31" -1.3550358937323
"1917" 14.0499 45.6499 "1955-04-01" -1.6095605102423
"1918" 14.0499 45.6499 "1955-04-02" -1.56176174578766
"1919" 14.0499 45.6499 "1955-04-03" -1.91962324872951
"1920" 14.0499 45.6499 "1955-04-04" -1.91907880301464
"1921" 14.0499 45.6499 "1955-04-05" -2.21383262970901
"1922" 14.0499 45.6499 "1955-04-06" -1.98107083340759
"1923" 14.0499 45.6499 "1955-04-07" -2.34722659757029
"1924" 14.0499 45.6499 "1955-04-08" -1.60563783189011
"1925" 14.0499 45.6499 "1955-04-09" -1.84567501097999
"1926" 14.0499 45.6499 "1955-04-10" 3.2306163802602
"1927" 14.0499 45.6499 "1955-04-11" -2.00816385308829
"1928" 14.0499 45.6499 "1955-04-12" -1.83823178516679
"1929" 14.0499 45.6499 "1955-04-13" -2.26321695454169
"1930" 14.0499 45.6499 "1955-04-14" -1.85723906289371
"1931" 14.0499 45.6499 "1955-04-15" -1.82147115645829
"1932" 14.0499 45.6499 "1955-04-16" -1.69630351331782
"1933" 14.0499 45.6499 "1955-04-17" -1.62406764359259
"1934" 14.0499 45.6499 "1955-04-18" -1.86377835499159
"1935" 14.0499 45.6499 "1955-04-19" -1.88770521474678
"1936" 14.0499 45.6499 "1955-04-20" -2.01469689642138
"1937" 14.0499 45.6499 "1955-04-21" -2.42459479572038
"1938" 14.0499 45.6499 "1955-04-22" -2.09989178490194
"1939" 14.0499 45.6499 "1955-04-23" -2.20262799865586
"1940" 14.0499 45.6499 "1955-04-24" -2.53842745283219
"1941" 14.0499 45.6499 "1955-04-25" -1.71903605056167
"1942" 14.0499 45.6499 "1955-04-26" -2.99273111039355
"1943" 14.0499 45.6499 "1955-04-27" -2.86867691582857
"1944" 14.0499 45.6499 "1955-04-28" -3.65232434783307
"1945" 14.0499 45.6499 "1955-04-29" -4.16048400205831
"1946" 14.0499 45.6499 "1955-04-30" -3.91040895141742
"1947" 14.0499 45.6499 "1955-05-01" -2.81048353149881
"1948" 14.0499 45.6499 "1955-05-02" -2.43383469421928
"1949" 14.0499 45.6499 "1955-05-03" 9.71397233333996
"1950" 14.0499 45.6499 "1955-05-04" -2.43520664597947
"1951" 14.0499 45.6499 "1955-05-05" -2.36322857467373
"1952" 14.0499 45.6499 "1955-05-06" -2.48352250546269
"1953" 14.0499 45.6499 "1955-05-07" 30.9844348311373
"1954" 14.0499 45.6499 "1955-05-08" -2.33549207005592
"1955" 14.0499 45.6499 "1955-05-09" -2.87365054778851
"1956" 14.0499 45.6499 "1955-05-10" -2.82857216359699
"1957" 14.0499 45.6499 "1955-05-11" 13.3072645746255
"1958" 14.0499 45.6499 "1955-05-12" 5.38537512166807
"1959" 14.0499 45.6499 "1955-05-13" -2.74935096388622
"1960" 14.0499 45.6499 "1955-05-14" -2.69670183623578
"1961" 14.0499 45.6499 "1955-05-15" 27.9324208772441
"1962" 14.0499 45.6499 "1955-05-16" -2.20847599803408
"1963" 14.0499 45.6499 "1955-05-17" -2.9667166086669
"1964" 14.0499 45.6499 "1955-05-18" 4.28747352368087
"1965" 14.0499 45.6499 "1955-05-19" 5.84575498516857
"1966" 14.0499 45.6499 "1955-05-20" -0.912463624493726
"1967" 14.0499 45.6499 "1955-05-21" 6.14319334828146
"1968" 14.0499 45.6499 "1955-05-22" 5.5701848350912
"1969" 14.0499 45.6499 "1955-05-23" -2.50262309306601
"1970" 14.0499 45.6499 "1955-05-24" -3.01021502477105
"1971" 14.0499 45.6499 "1955-05-25" -3.21802830951376
"1972" 14.0499 45.6499 "1955-05-26" -2.96001822004915
"1973" 14.0499 45.6499 "1955-05-27" 4.22925291869127
"1974" 14.0499 45.6499 "1955-05-28" 24.5645498352953
"1975" 14.0499 45.6499 "1955-05-29" -1.92360451494602
"1976" 14.0499 45.6499 "1955-05-30" -3.30907501724323
"1977" 14.0499 45.6499 "1955-05-31" -3.04638741231396
"1978" 14.0499 45.6499 "1955-06-01" -2.38694203024221
"1979" 14.0499 45.6499 "1955-06-02" 5.30133552312936
"1980" 14.0499 45.6499 "1955-06-03" -2.63686693580683
"1981" 14.0499 45.6499 "1955-06-04" 3.95467424003535
"1982" 14.0499 45.6499 "1955-06-05" -2.35158590998058
"1983" 14.0499 45.6499 "1955-06-06" -2.69442867626566
"1984" 14.0499 45.6499 "1955-06-07" -2.98031372415881
"1985" 14.0499 45.6499 "1955-06-08" -2.33834345968393
"1986" 14.0499 45.6499 "1955-06-09" -2.8097075799638
"1987" 14.0499 45.6499 "1955-06-10" 4.66233261682618
"1988" 14.0499 45.6499 "1955-06-11" 18.6135870288189
"1989" 14.0499 45.6499 "1955-06-12" -2.50452357635013
"1990" 14.0499 45.6499 "1955-06-13" 12.022299004666
"1991" 14.0499 45.6499 "1955-06-14" -2.63566078785631
"1992" 14.0499 45.6499 "1955-06-15" -2.67924915797797
"1993" 14.0499 45.6499 "1955-06-16" -3.30974802513064
"1994" 14.0499 45.6499 "1955-06-17" -3.30271727087629
"1995" 14.0499 45.6499 "1955-06-18" -2.78302302731591
"1996" 14.0499 45.6499 "1955-06-19" -3.01366921433645
"1997" 14.0499 45.6499 "1955-06-20" 4.37611953020241
"1998" 14.0499 45.6499 "1955-06-21" 1.48123444521688
"1999" 14.0499 45.6499 "1955-06-22" -2.75548320679789
"2000" 14.0499 45.6499 "1955-06-23" -2.73875244431494
"2001" 14.0499 45.6499 "1955-06-24" -3.23735853151414
"2002" 14.0499 45.6499 "1955-06-25" -3.77147771980151
"2003" 14.0499 45.6499 "1955-06-26" -3.63898047161852
"2004" 14.0499 45.6499 "1955-06-27" 2.40944892098037
"2005" 14.0499 45.6499 "1955-06-28" 10.9220425379434
"2006" 14.0499 45.6499 "1955-06-29" -3.07186389119749
"2007" 14.0499 45.6499 "1955-06-30" 0.825522903226323
"2008" 14.0499 45.6499 "1955-07-01" -2.90872536323606
"2009" 14.0499 45.6499 "1955-07-02" -3.30561255016112
"2010" 14.0499 45.6499 "1955-07-03" 6.17637682661784
"2011" 14.0499 45.6499 "1955-07-04" 5.2875227948661
"2012" 14.0499 45.6499 "1955-07-05" 8.89527982153372
"2013" 14.0499 45.6499 "1955-07-06" -2.22236482059965
"2014" 14.0499 45.6499 "1955-07-07" -2.54003202853177
"2015" 14.0499 45.6499 "1955-07-08" 2.53743466924438
"2016" 14.0499 45.6499 "1955-07-09" -0.76052321717227
"2017" 14.0499 45.6499 "1955-07-10" 0.915564433369566
"2018" 14.0499 45.6499 "1955-07-11" 0.261847593192025
"2019" 14.0499 45.6499 "1955-07-12" -2.98302803991903
"2020" 14.0499 45.6499 "1955-07-13" 0.59130960617411
"2021" 14.0499 45.6499 "1955-07-14" -0.787300958958252
"2022" 14.0499 45.6499 "1955-07-15" -2.79414315860097
"2023" 14.0499 45.6499 "1955-07-16" -3.04361275072275
"2024" 14.0499 45.6499 "1955-07-17" -3.50484074330542
"2025" 14.0499 45.6499 "1955-07-18" -3.78882542937089
"2026" 14.0499 45.6499 "1955-07-19" -3.84772390277217
"2027" 14.0499 45.6499 "1955-07-20" -3.54164820883261
"2028" 14.0499 45.6499 "1955-07-21" 1.66246871933216
"2029" 14.0499 45.6499 "1955-07-22" -3.15095880096267
"2030" 14.0499 45.6499 "1955-07-23" -3.13539568152113
"2031" 14.0499 45.6499 "1955-07-24" 1.97447071309652
"2032" 14.0499 45.6499 "1955-07-25" 2.08821463055416
"2033" 14.0499 45.6499 "1955-07-26" 9.2695053325189
"2034" 14.0499 45.6499 "1955-07-27" 1.46747564066369
"2035" 14.0499 45.6499 "1955-07-28" 13.7819474977014
"2036" 14.0499 45.6499 "1955-07-29" -3.18865197824496
"2037" 14.0499 45.6499 "1955-07-30" -3.32576840914915
"2038" 14.0499 45.6499 "1955-07-31" -3.85889985784229
"2039" 14.0499 45.6499 "1955-08-01" -2.89420466399175
"2040" 14.0499 45.6499 "1955-08-02" 0.252249301466618
"2041" 14.0499 45.6499 "1955-08-03" 5.40606522831021
"2042" 14.0499 45.6499 "1955-08-04" 10.508764912631
"2043" 14.0499 45.6499 "1955-08-05" 4.35575481837946
"2044" 14.0499 45.6499 "1955-08-06" -2.69499049612586
"2045" 14.0499 45.6499 "1955-08-07" 16.0784503714324
"2046" 14.0499 45.6499 "1955-08-08" 14.2367355906141
"2047" 14.0499 45.6499 "1955-08-09" -2.50992826359045
"2048" 14.0499 45.6499 "1955-08-10" -2.58100097396489
"2049" 14.0499 45.6499 "1955-08-11" -2.85065050163221
"2050" 14.0499 45.6499 "1955-08-12" -2.9609038317577
"2051" 14.0499 45.6499 "1955-08-13" -2.25606040907613
"2052" 14.0499 45.6499 "1955-08-14" 1.15383931905318
"2053" 14.0499 45.6499 "1955-08-15" 2.19158114606096
"2054" 14.0499 45.6499 "1955-08-16" -2.51208367072814
"2055" 14.0499 45.6499 "1955-08-17" -2.44402389011391
"2056" 14.0499 45.6499 "1955-08-18" -2.86378906532547
"2057" 14.0499 45.6499 "1955-08-19" -3.34195967017806
"2058" 14.0499 45.6499 "1955-08-20" -3.10729449670075
"2059" 14.0499 45.6499 "1955-08-21" -3.43854672234437
"2060" 14.0499 45.6499 "1955-08-22" -3.45947239417034
"2061" 14.0499 45.6499 "1955-08-23" -3.50863045820983
"2062" 14.0499 45.6499 "1955-08-24" 5.76664748486735
"2063" 14.0499 45.6499 "1955-08-25" -3.2808919374745
"2064" 14.0499 45.6499 "1955-08-26" -3.23942309414278
"2065" 14.0499 45.6499 "1955-08-27" -3.3743614685829
"2066" 14.0499 45.6499 "1955-08-28" -3.52383293675352
"2067" 14.0499 45.6499 "1955-08-29" 10.7841006575649
"2068" 14.0499 45.6499 "1955-08-30" 1.28930456108221
"2069" 14.0499 45.6499 "1955-08-31" 1.47349384945163
"2070" 14.0499 45.6499 "1955-09-01" 5.46801912981505
"2071" 14.0499 45.6499 "1955-09-02" -2.42884459650583
"2072" 14.0499 45.6499 "1955-09-03" -2.95545377695534
"2073" 14.0499 45.6499 "1955-09-04" -2.98905347963968
"2074" 14.0499 45.6499 "1955-09-05" -2.81922802672527
"2075" 14.0499 45.6499 "1955-09-06" -2.76762012781226
"2076" 14.0499 45.6499 "1955-09-07" -2.70639450357538
"2077" 14.0499 45.6499 "1955-09-08" 0.730644479088422
"2078" 14.0499 45.6499 "1955-09-09" 8.97168976741588
"2079" 14.0499 45.6499 "1955-09-10" 10.7403781157123
"2080" 14.0499 45.6499 "1955-09-11" 8.12174697985803
"2081" 14.0499 45.6499 "1955-09-12" 9.1627523513978
"2082" 14.0499 45.6499 "1955-09-13" 23.0353854790787
"2083" 14.0499 45.6499 "1955-09-14" 28.1351927775866
"2084" 14.0499 45.6499 "1955-09-15" 2.82686216315845
"2085" 14.0499 45.6499 "1955-09-16" -2.34642079803969
"2086" 14.0499 45.6499 "1955-09-17" -2.89678087924954
"2087" 14.0499 45.6499 "1955-09-18" -2.95964941902917
"2088" 14.0499 45.6499 "1955-09-19" -2.72926892044637
"2089" 14.0499 45.6499 "1955-09-20" -2.92299585141839
"2090" 14.0499 45.6499 "1955-09-21" -3.13815998860859
"2091" 14.0499 45.6499 "1955-09-22" -2.88532828145096
"2092" 14.0499 45.6499 "1955-09-23" -3.02087810896004
"2093" 14.0499 45.6499 "1955-09-24" -3.32871993609566
"2094" 14.0499 45.6499 "1955-09-25" -3.05157059414823
"2095" 14.0499 45.6499 "1955-09-26" -3.26921129480488
"2096" 14.0499 45.6499 "1955-09-27" -2.50311447978897
"2097" 14.0499 45.6499 "1955-09-28" -1.99915933971482
"2098" 14.0499 45.6499 "1955-09-29" -2.22109220656001
"2099" 14.0499 45.6499 "1955-09-30" -2.2798684240407
"2100" 14.0499 45.6499 "1955-10-01" -1.98244851363709
"2101" 14.0499 45.6499 "1955-10-02" -2.0399734776583
"2102" 14.0499 45.6499 "1955-10-03" -2.29421493702294
"2103" 14.0499 45.6499 "1955-10-04" -2.30024592897834
"2104" 14.0499 45.6499 "1955-10-05" -1.84570058711426
"2105" 14.0499 45.6499 "1955-10-06" 27.1035821858132
"2106" 14.0499 45.6499 "1955-10-07" 6.09981934306429
"2107" 14.0499 45.6499 "1955-10-08" 2.69669835802226
"2108" 14.0499 45.6499 "1955-10-09" 0.632290471700769
"2109" 14.0499 45.6499 "1955-10-10" -1.95979424609034
"2110" 14.0499 45.6499 "1955-10-11" 8.84089931309502
"2111" 14.0499 45.6499 "1955-10-12" 1.391119560531
"2112" 14.0499 45.6499 "1955-10-13" -2.15928094860553
"2113" 14.0499 45.6499 "1955-10-14" -2.18740639458647
"2114" 14.0499 45.6499 "1955-10-15" -2.21002155877809
"2115" 14.0499 45.6499 "1955-10-16" 2.50095848085543
"2116" 14.0499 45.6499 "1955-10-17" 6.04690610403932
"2117" 14.0499 45.6499 "1955-10-18" 37.4738489896973
"2118" 14.0499 45.6499 "1955-10-19" -1.64482220483073
"2119" 14.0499 45.6499 "1955-10-20" -2.42922607874635
"2120" 14.0499 45.6499 "1955-10-21" 12.2013390436829
"2121" 14.0499 45.6499 "1955-10-22" -2.05932233815992
"2122" 14.0499 45.6499 "1955-10-23" -2.52976413444536
"2123" 14.0499 45.6499 "1955-10-24" 13.4744140843925
"2124" 14.0499 45.6499 "1955-10-25" -1.72175170194967
"2125" 14.0499 45.6499 "1955-10-26" -2.7497712194455
"2126" 14.0499 45.6499 "1955-10-27" -2.84046717363486
"2127" 14.0499 45.6499 "1955-10-28" 11.9341033001865
"2128" 14.0499 45.6499 "1955-10-29" 6.90353285365193
"2129" 14.0499 45.6499 "1955-10-30" -1.96255374763464
"2130" 14.0499 45.6499 "1955-10-31" 16.0835783347035
"2131" 14.0499 45.6499 "1955-11-01" 2.94366882576248
"2132" 14.0499 45.6499 "1955-11-02" -1.62668288688481
"2133" 14.0499 45.6499 "1955-11-03" -1.67113552252566
"2134" 14.0499 45.6499 "1955-11-04" -1.61487906556777
"2135" 14.0499 45.6499 "1955-11-05" -1.50006272313032
"2136" 14.0499 45.6499 "1955-11-06" -1.72424318400342
"2137" 14.0499 45.6499 "1955-11-07" -2.01287873826121
"2138" 14.0499 45.6499 "1955-11-08" -1.61428553065992
"2139" 14.0499 45.6499 "1955-11-09" -1.70652900607902
"2140" 14.0499 45.6499 "1955-11-10" 15.3296999683938
"2141" 14.0499 45.6499 "1955-11-11" 7.36275116132719
"2142" 14.0499 45.6499 "1955-11-12" -1.60161110633717
"2143" 14.0499 45.6499 "1955-11-13" 16.7300410059297
"2144" 14.0499 45.6499 "1955-11-14" 4.3001157954785
